object_name,object_type,collection,collections,parent,parent_type,parent_bone,location,rotation_mode,rotation_euler_radians,rotation_quaternion,scale,dimensions,material_names,custom_properties,instance_id
instance_51.002,MESH,Collection,"[""Collection""]",group_26,OBJECT,,"[72.10408782958984,3.798503875732422,24.45534896850586]",XYZ,"[1.5707963705062866,-1.5707963705062866,0.0]","[1.0,0.0,0.0,0.0]","[1.8837460279464722,1.8299999237060547,1.8299999237060547]","[18.36652374267578,15.75788402557373,0.0]","[""__Ivory_"",""__Glass_Sky_Reflection_"",""edge_color15212119255""]",{},
instance_51.003,MESH,Collection,"[""Collection""]",group_26,OBJECT,,"[72.10408782958984,3.798503875732422,24.45534896850586]",XYZ,"[1.5707963705062866,-1.5707963705062866,0.0]","[1.0,0.0,0.0,0.0]","[1.8837460279464722,1.8299999237060547,1.8299999237060547]","[17.895587921142578,15.75788402557373,0.0]","[""__Ivory_"",""__Glass_Sky_Reflection_"",""edge_color15212119255""]",{},
instance_51.004,MESH,Collection,"[""Collection""]",group_26,OBJECT,,"[72.10408782958984,3.798503875732422,24.45534896850586]",XYZ,"[1.5707963705062866,-1.5707963705062866,0.0]","[1.0,0.0,0.0,0.0]","[1.8837460279464722,1.8299999237060547,1.8299999237060547]","[18.36652374267578,15.75788402557373,0.0]","[""__Ivory_"",""__Glass_Sky_Reflection_"",""edge_color15212119255""]",{},
instance_51.005,MESH,Collection,"[""Collection""]",group_26,OBJECT,,"[72.10408782958984,3.798503875732422,24.45534896850586]",XYZ,"[1.5707963705062866,-1.5707963705062866,0.0]","[1.0,0.0,0.0,0.0]","[1.8837460279464722,1.8299999237060547,1.8299999237060547]","[17.895587921142578,15.75788402557373,0.0]","[""__Ivory_"",""__Glass_Sky_Reflection_"",""edge_color15212119255""]",{},
instance_51.006,MESH,Collection,"[""Collection""]",group_26,OBJECT,,"[72.10408782958984,3.798503875732422,24.45534896850586]",XYZ,"[1.5707963705062866,-1.5707963705062866,0.0]","[1.0,0.0,0.0,0.0]","[1.8837460279464722,1.8299999237060547,1.8299999237060547]","[18.36652374267578,15.75788402557373,0.0]","[""__Ivory_"",""__Glass_Sky_Reflection_"",""edge_color15212119255""]",{},
instance_51.007,MESH,Collection,"[""Collection""]",group_26,OBJECT,,"[72.10408782958984,3.798503875732422,24.45534896850586]",XYZ,"[1.5707963705062866,-1.5707963705062866,0.0]","[1.0,0.0,0.0,0.0]","[1.8837460279464722,1.8299999237060547,1.8299999237060547]","[18.36652374267578,15.75788402557373,0.0]","[""__Ivory_"",""__Glass_Sky_Reflection_"",""edge_color15212119255""]",{},
instance_51.008,MESH,Collection,"[""Collection""]",group_26,OBJECT,,"[72.10408782958984,3.798503875732422,24.45534896850586]",XYZ,"[1.5707963705062866,-1.5707963705062866,0.0]","[1.0,0.0,0.0,0.0]","[1.8837460279464722,1.8299999237060547,1.8299999237060547]","[17.895587921142578,15.75788402557373,0.0]","[""__Ivory_"",""__Glass_Sky_Reflection_"",""edge_color15212119255""]",{},
instance_51.009,MESH,Collection,"[""Collection""]",group_26,OBJECT,,"[72.10408782958984,3.798503875732422,24.45534896850586]",XYZ,"[1.5707963705062866,-1.5707963705062866,0.0]","[1.0,0.0,0.0,0.0]","[1.8837460279464722,1.8299999237060547,1.8299999237060547]","[17.895587921142578,15.75788402557373,0.0]","[""__Ivory_"",""__Glass_Sky_Reflection_"",""edge_color15212119255""]",{},
instance_51.010,MESH,Collection,"[""Collection""]",group_26,OBJECT,,"[72.10408782958984,3.798503875732422,24.45534896850586]",XYZ,"[1.5707963705062866,-1.5707963705062866,0.0]","[1.0,0.0,0.0,0.0]","[1.8837460279464722,1.8299999237060547,1.8299999237060547]","[75.34983825683594,32.41621780395508,0.0]","[""__Wood-cherry_1"",""__Wood-cherry_1_0"",""edge_color15212119255""]",{},
instance_51.011,MESH,Collection,"[""Collection""]",group_26,OBJECT,,"[72.10408782958984,3.798503875732422,24.45534896850586]",XYZ,"[1.5707963705062866,-1.5707963705062866,0.0]","[1.0,0.0,0.0,0.0]","[1.8837460279464722,1.8299999237060547,1.8299999237060547]","[75.34983825683594,32.41621780395508,0.0]","[""__Wood-cherry_1"",""__Wood-cherry_1_0"",""edge_color15212119255""]",{},
instance_51.012,MESH,Collection,"[""Collection""]",group_26,OBJECT,,"[72.10408782958984,3.798503875732422,24.45534896850586]",XYZ,"[1.5707963705062866,-1.5707963705062866,0.0]","[1.0,0.0,0.0,0.0]","[1.8837460279464722,1.8299999237060547,1.8299999237060547]","[82.81809997558594,40.21702575683594,0.0]","[""__Wood-cherry_1"",""__Wood-cherry_1_0"",""edge_color15212119255""]",{},
instance_51.013,MESH,Collection,"[""Collection""]",group_26,OBJECT,,"[72.10408782958984,3.798503875732422,24.45534896850586]",XYZ,"[1.5707963705062866,-1.5707963705062866,0.0]","[1.0,0.0,0.0,0.0]","[1.8837460279464722,1.8299999237060547,1.8299999237060547]","[82.81809997558594,40.21702575683594,3.7985033988952637]","[""__Wood-cherry_1_0"",""edge_color15212119255""]",{},
instance_51.014,MESH,Collection,"[""Collection""]",group_26,OBJECT,,"[72.10408782958984,3.798503875732422,24.45534896850586]",XYZ,"[1.5707963705062866,-1.5707963705062866,0.0]","[1.0,0.0,0.0,0.0]","[1.8837460279464722,1.8299999237060547,1.8299999237060547]","[79.1173324584961,36.68434524536133,0.0]","[""__Wood-cherry_1"",""__Wood-cherry_1_0"",""edge_color15212119255""]",{},
instance_52,MESH,Collection,"[""Collection""]",group_27,OBJECT,,"[32.96038818359375,3.798503875732422,24.45534896850586]",XYZ,"[1.5707963705062866,-1.5707963705062866,0.0]","[1.0,0.0,0.0,0.0]","[1.8837460279464722,1.8299999237060547,1.8299999237060547]","[79.1173324584961,38.63379669189453,4.681054805930063e-13]","[""__Wood-cherry_1"",""__Wood-cherry_1_0"",""edge_color15212119255""]",{},
instance_52.001,MESH,Collection,"[""Collection""]",group_27,OBJECT,,"[32.96038818359375,3.798503875732422,24.45534896850586]",XYZ,"[1.5707963705062866,-1.5707963705062866,0.0]","[1.0,0.0,0.0,0.0]","[1.8837460279464722,1.8299999237060547,1.8299999237060547]","[75.34983825683594,33.114681243896484,1.8299999237060547]","[""__Wood-cherry_1_0"",""edge_color15212119255""]",{},
instance_52.002,MESH,Collection,"[""Collection""]",group_27,OBJECT,,"[32.96038818359375,3.798503875732422,24.45534896850586]",XYZ,"[1.5707963705062866,-1.5707963705062866,0.0]","[1.0,0.0,0.0,0.0]","[1.8837460279464722,1.8299999237060547,1.8299999237060547]","[18.36652374267578,16.097414016723633,0.0]","[""__Ivory_"",""__Glass_Sky_Reflection_"",""edge_color15212119255""]",{},
instance_52.003,MESH,Collection,"[""Collection""]",group_27,OBJECT,,"[32.96038818359375,3.798503875732422,24.45534896850586]",XYZ,"[1.5707963705062866,-1.5707963705062866,0.0]","[1.0,0.0,0.0,0.0]","[1.8837460279464722,1.8299999237060547,1.8299999237060547]","[17.895587921142578,16.097414016723633,0.0]","[""__Ivory_"",""__Glass_Sky_Reflection_"",""edge_color15212119255""]",{},
instance_52.004,MESH,Collection,"[""Collection""]",group_27,OBJECT,,"[32.96038818359375,3.798503875732422,24.45534896850586]",XYZ,"[1.5707963705062866,-1.5707963705062866,0.0]","[1.0,0.0,0.0,0.0]","[1.8837460279464722,1.8299999237060547,1.8299999237060547]","[18.36652374267578,16.097414016723633,0.0]","[""__Ivory_"",""__Glass_Sky_Reflection_"",""edge_color15212119255""]",{},
instance_52.005,MESH,Collection,"[""Collection""]",group_27,OBJECT,,"[32.96038818359375,3.798503875732422,24.45534896850586]",XYZ,"[1.5707963705062866,-1.5707963705062866,0.0]","[1.0,0.0,0.0,0.0]","[1.8837460279464722,1.8299999237060547,1.8299999237060547]","[17.895587921142578,16.097414016723633,0.0]","[""__Ivory_"",""__Glass_Sky_Reflection_"",""edge_color15212119255""]",{},
instance_52.006,MESH,Collection,"[""Collection""]",group_27,OBJECT,,"[32.96038818359375,3.798503875732422,24.45534896850586]",XYZ,"[1.5707963705062866,-1.5707963705062866,0.0]","[1.0,0.0,0.0,0.0]","[1.8837460279464722,1.8299999237060547,1.8299999237060547]","[18.36652374267578,16.097414016723633,0.0]","[""__Ivory_"",""__Glass_Sky_Reflection_"",""edge_color15212119255""]",{},
instance_52.007,MESH,Collection,"[""Collection""]",group_27,OBJECT,,"[32.96038818359375,3.798503875732422,24.45534896850586]",XYZ,"[1.5707963705062866,-1.5707963705062866,0.0]","[1.0,0.0,0.0,0.0]","[1.8837460279464722,1.8299999237060547,1.8299999237060547]","[18.36652374267578,16.097414016723633,0.0]","[""__Ivory_"",""__Glass_Sky_Reflection_"",""edge_color15212119255""]",{},
instance_52.008,MESH,Collection,"[""Collection""]",group_27,OBJECT,,"[32.96038818359375,3.798503875732422,24.45534896850586]",XYZ,"[1.5707963705062866,-1.5707963705062866,0.0]","[1.0,0.0,0.0,0.0]","[1.8837460279464722,1.8299999237060547,1.8299999237060547]","[17.895587921142578,16.097414016723633,0.0]","[""__Ivory_"",""__Glass_Sky_Reflection_"",""edge_color15212119255""]",{},
instance_52.009,MESH,Collection,"[""Collection""]",group_27,OBJECT,,"[32.96038818359375,3.798503875732422,24.45534896850586]",XYZ,"[1.5707963705062866,-1.5707963705062866,0.0]","[1.0,0.0,0.0,0.0]","[1.8837460279464722,1.8299999237060547,1.8299999237060547]","[17.895587921142578,16.097414016723633,0.0]","[""__Ivory_"",""__Glass_Sky_Reflection_"",""edge_color15212119255""]",{},
instance_52.010,MESH,Collection,"[""Collection""]",group_27,OBJECT,,"[32.96038818359375,3.798503875732422,24.45534896850586]",XYZ,"[1.5707963705062866,-1.5707963705062866,0.0]","[1.0,0.0,0.0,0.0]","[1.8837460279464722,1.8299999237060547,1.8299999237060547]","[75.34983825683594,33.114681243896484,0.0]","[""__Wood-cherry_1"",""__Wood-cherry_1_0"",""edge_color15212119255""]",{},
instance_52.011,MESH,Collection,"[""Collection""]",group_27,OBJECT,,"[32.96038818359375,3.798503875732422,24.45534896850586]",XYZ,"[1.5707963705062866,-1.5707963705062866,0.0]","[1.0,0.0,0.0,0.0]","[1.8837460279464722,1.8299999237060547,1.8299999237060547]","[75.34983825683594,33.114681243896484,0.0]","[""__Wood-cherry_1"",""__Wood-cherry_1_0"",""edge_color15212119255""]",{},
instance_52.012,MESH,Collection,"[""Collection""]",group_27,OBJECT,,"[32.96038818359375,3.798503875732422,24.45534896850586]",XYZ,"[1.5707963705062866,-1.5707963705062866,0.0]","[1.0,0.0,0.0,0.0]","[1.8837460279464722,1.8299999237060547,1.8299999237060547]","[82.81809997558594,41.08356857299805,0.0]","[""__Wood-cherry_1"",""__Wood-cherry_1_0"",""edge_color15212119255""]",{},
instance_52.013,MESH,Collection,"[""Collection""]",group_27,OBJECT,,"[32.96038818359375,3.798503875732422,24.45534896850586]",XYZ,"[1.5707963705062866,-1.5707963705062866,0.0]","[1.0,0.0,0.0,0.0]","[1.8837460279464722,1.8299999237060547,1.8299999237060547]","[82.81809997558594,41.08356857299805,3.7985033988952637]","[""__Wood-cherry_1_0"",""edge_color15212119255""]",{},
instance_52.014,MESH,Collection,"[""Collection""]",group_27,OBJECT,,"[32.96038818359375,3.798503875732422,24.45534896850586]",XYZ,"[1.5707963705062866,-1.5707963705062866,0.0]","[1.0,0.0,0.0,0.0]","[1.8837460279464722,1.8299999237060547,1.8299999237060547]","[79.1173324584961,37.47477340698242,0.0]","[""__Wood-cherry_1"",""__Wood-cherry_1_0"",""edge_color15212119255""]",{},
instance_53,MESH,Collection,"[""Collection""]",group_27,OBJECT,,"[72.10408782958984,3.798503875732422,24.45534896850586]",XYZ,"[1.5707963705062866,-1.5707963705062866,0.0]","[1.0,0.0,0.0,0.0]","[1.8837460279464722,1.8299999237060547,1.8299999237060547]","[79.1173324584961,38.63379669189453,4.681054805930063e-13]","[""__Wood-cherry_1"",""__Wood-cherry_1_0"",""edge_color15212119255""]",{},
instance_53.001,MESH,Collection,"[""Collection""]",group_27,OBJECT,,"[72.10408782958984,3.798503875732422,24.45534896850586]",XYZ,"[1.5707963705062866,-1.5707963705062866,0.0]","[1.0,0.0,0.0,0.0]","[1.8837460279464722,1.8299999237060547,1.8299999237060547]","[75.34983825683594,33.114681243896484,1.8299999237060547]","[""__Wood-cherry_1_0"",""edge_color15212119255""]",{},
instance_53.002,MESH,Collection,"[""Collection""]",group_27,OBJECT,,"[72.10408782958984,3.798503875732422,24.45534896850586]",XYZ,"[1.5707963705062866,-1.5707963705062866,0.0]","[1.0,0.0,0.0,0.0]","[1.8837460279464722,1.8299999237060547,1.8299999237060547]","[18.36652374267578,16.097414016723633,0.0]","[""__Ivory_"",""__Glass_Sky_Reflection_"",""edge_color15212119255""]",{},
instance_53.003,MESH,Collection,"[""Collection""]",group_27,OBJECT,,"[72.10408782958984,3.798503875732422,24.45534896850586]",XYZ,"[1.5707963705062866,-1.5707963705062866,0.0]","[1.0,0.0,0.0,0.0]","[1.8837460279464722,1.8299999237060547,1.8299999237060547]","[17.895587921142578,16.097414016723633,0.0]","[""__Ivory_"",""__Glass_Sky_Reflection_"",""edge_color15212119255""]",{},
instance_53.004,MESH,Collection,"[""Collection""]",group_27,OBJECT,,"[72.10408782958984,3.798503875732422,24.45534896850586]",XYZ,"[1.5707963705062866,-1.5707963705062866,0.0]","[1.0,0.0,0.0,0.0]","[1.8837460279464722,1.8299999237060547,1.8299999237060547]","[18.36652374267578,16.097414016723633,0.0]","[""__Ivory_"",""__Glass_Sky_Reflection_"",""edge_color15212119255""]",{},
instance_53.005,MESH,Collection,"[""Collection""]",group_27,OBJECT,,"[72.10408782958984,3.798503875732422,24.45534896850586]",XYZ,"[1.5707963705062866,-1.5707963705062866,0.0]","[1.0,0.0,0.0,0.0]","[1.8837460279464722,1.8299999237060547,1.8299999237060547]","[17.895587921142578,16.097414016723633,0.0]","[""__Ivory_"",""__Glass_Sky_Reflection_"",""edge_color15212119255""]",{},
instance_53.006,MESH,Collection,"[""Collection""]",group_27,OBJECT,,"[72.10408782958984,3.798503875732422,24.45534896850586]",XYZ,"[1.5707963705062866,-1.5707963705062866,0.0]","[1.0,0.0,0.0,0.0]","[1.8837460279464722,1.8299999237060547,1.8299999237060547]","[18.36652374267578,16.097414016723633,0.0]","[""__Ivory_"",""__Glass_Sky_Reflection_"",""edge_color15212119255""]",{},
instance_53.007,MESH,Collection,"[""Collection""]",group_27,OBJECT,,"[72.10408782958984,3.798503875732422,24.45534896850586]",XYZ,"[1.5707963705062866,-1.5707963705062866,0.0]","[1.0,0.0,0.0,0.0]","[1.8837460279464722,1.8299999237060547,1.8299999237060547]","[18.36652374267578,16.097414016723633,0.0]","[""__Ivory_"",""__Glass_Sky_Reflection_"",""edge_color15212119255""]",{},
instance_53.008,MESH,Collection,"[""Collection""]",group_27,OBJECT,,"[72.10408782958984,3.798503875732422,24.45534896850586]",XYZ,"[1.5707963705062866,-1.5707963705062866,0.0]","[1.0,0.0,0.0,0.0]","[1.8837460279464722,1.8299999237060547,1.8299999237060547]","[17.895587921142578,16.097414016723633,0.0]","[""__Ivory_"",""__Glass_Sky_Reflection_"",""edge_color15212119255""]",{},
instance_53.009,MESH,Collection,"[""Collection""]",group_27,OBJECT,,"[72.10408782958984,3.798503875732422,24.45534896850586]",XYZ,"[1.5707963705062866,-1.5707963705062866,0.0]","[1.0,0.0,0.0,0.0]","[1.8837460279464722,1.8299999237060547,1.8299999237060547]","[17.895587921142578,16.097414016723633,0.0]","[""__Ivory_"",""__Glass_Sky_Reflection_"",""edge_color15212119255""]",{},
instance_53.010,MESH,Collection,"[""Collection""]",group_27,OBJECT,,"[72.10408782958984,3.798503875732422,24.45534896850586]",XYZ,"[1.5707963705062866,-1.5707963705062866,0.0]","[1.0,0.0,0.0,0.0]","[1.8837460279464722,1.8299999237060547,1.8299999237060547]","[75.34983825683594,33.114681243896484,0.0]","[""__Wood-cherry_1"",""__Wood-cherry_1_0"",""edge_color15212119255""]",{},
instance_53.011,MESH,Collection,"[""Collection""]",group_27,OBJECT,,"[72.10408782958984,3.798503875732422,24.45534896850586]",XYZ,"[1.5707963705062866,-1.5707963705062866,0.0]","[1.0,0.0,0.0,0.0]","[1.8837460279464722,1.8299999237060547,1.8299999237060547]","[75.34983825683594,33.114681243896484,0.0]","[""__Wood-cherry_1"",""__Wood-cherry_1_0"",""edge_color15212119255""]",{},
instance_53.012,MESH,Collection,"[""Collection""]",group_27,OBJECT,,"[72.10408782958984,3.798503875732422,24.45534896850586]",XYZ,"[1.5707963705062866,-1.5707963705062866,0.0]","[1.0,0.0,0.0,0.0]","[1.8837460279464722,1.8299999237060547,1.8299999237060547]","[82.81809997558594,41.08356857299805,0.0]","[""__Wood-cherry_1"",""__Wood-cherry_1_0"",""edge_color15212119255""]",{},
instance_53.013,MESH,Collection,"[""Collection""]",group_27,OBJECT,,"[72.10408782958984,3.798503875732422,24.45534896850586]",XYZ,"[1.5707963705062866,-1.5707963705062866,0.0]","[1.0,0.0,0.0,0.0]","[1.8837460279464722,1.8299999237060547,1.8299999237060547]","[82.81809997558594,41.08356857299805,3.7985033988952637]","[""__Wood-cherry_1_0"",""edge_color15212119255""]",{},
instance_53.014,MESH,Collection,"[""Collection""]",group_27,OBJECT,,"[72.10408782958984,3.798503875732422,24.45534896850586]",XYZ,"[1.5707963705062866,-1.5707963705062866,0.0]","[1.0,0.0,0.0,0.0]","[1.8837460279464722,1.8299999237060547,1.8299999237060547]","[79.1173324584961,37.47477340698242,0.0]","[""__Wood-cherry_1"",""__Wood-cherry_1_0"",""edge_color15212119255""]",{},
instance_54,MESH,Collection,"[""Collection""]",group_28,OBJECT,,"[32.96038818359375,3.798503875732422,24.45534896850586]",XYZ,"[1.5707963705062866,-1.5707963705062866,0.0]","[1.0,0.0,0.0,0.0]","[1.8837460279464722,1.8299999237060547,1.8299999237060547]","[79.1173324584961,38.63379669189453,4.681054805930063e-13]","[""__Wood-cherry_1"",""__Wood-cherry_1_0"",""edge_color15212119255""]",{},
instance_54.001,MESH,Collection,"[""Collection""]",group_28,OBJECT,,"[32.96038818359375,3.798503875732422,24.45534896850586]",XYZ,"[1.5707963705062866,-1.5707963705062866,0.0]","[1.0,0.0,0.0,0.0]","[1.8837460279464722,1.8299999237060547,1.8299999237060547]","[75.34983825683594,33.114681243896484,1.8299999237060547]","[""__Wood-cherry_1_0"",""edge_color15212119255""]",{},
instance_54.002,MESH,Collection,"[""Collection""]",group_28,OBJECT,,"[32.96038818359375,3.798503875732422,24.45534896850586]",XYZ,"[1.5707963705062866,-1.5707963705062866,0.0]","[1.0,0.0,0.0,0.0]","[1.8837460279464722,1.8299999237060547,1.8299999237060547]","[18.36652374267578,16.097414016723633,0.0]","[""__Ivory_"",""__Glass_Sky_Reflection_"",""edge_color15212119255""]",{},
instance_54.003,MESH,Collection,"[""Collection""]",group_28,OBJECT,,"[32.96038818359375,3.798503875732422,24.45534896850586]",XYZ,"[1.5707963705062866,-1.5707963705062866,0.0]","[1.0,0.0,0.0,0.0]","[1.8837460279464722,1.8299999237060547,1.8299999237060547]","[17.895587921142578,16.097414016723633,0.0]","[""__Ivory_"",""__Glass_Sky_Reflection_"",""edge_color15212119255""]",{},
instance_54.004,MESH,Collection,"[""Collection""]",group_28,OBJECT,,"[32.96038818359375,3.798503875732422,24.45534896850586]",XYZ,"[1.5707963705062866,-1.5707963705062866,0.0]","[1.0,0.0,0.0,0.0]","[1.8837460279464722,1.8299999237060547,1.8299999237060547]","[18.36652374267578,16.097414016723633,0.0]","[""__Ivory_"",""__Glass_Sky_Reflection_"",""edge_color15212119255""]",{},
instance_54.005,MESH,Collection,"[""Collection""]",group_28,OBJECT,,"[32.96038818359375,3.798503875732422,24.45534896850586]",XYZ,"[1.5707963705062866,-1.5707963705062866,0.0]","[1.0,0.0,0.0,0.0]","[1.8837460279464722,1.8299999237060547,1.8299999237060547]","[17.895587921142578,16.097414016723633,0.0]","[""__Ivory_"",""__Glass_Sky_Reflection_"",""edge_color15212119255""]",{},
instance_54.006,MESH,Collection,"[""Collection""]",group_28,OBJECT,,"[32.96038818359375,3.798503875732422,24.45534896850586]",XYZ,"[1.5707963705062866,-1.5707963705062866,0.0]","[1.0,0.0,0.0,0.0]","[1.8837460279464722,1.8299999237060547,1.8299999237060547]","[18.36652374267578,16.097414016723633,0.0]","[""__Ivory_"",""__Glass_Sky_Reflection_"",""edge_color15212119255""]",{},
instance_54.007,MESH,Collection,"[""Collection""]",group_28,OBJECT,,"[32.96038818359375,3.798503875732422,24.45534896850586]",XYZ,"[1.5707963705062866,-1.5707963705062866,0.0]","[1.0,0.0,0.0,0.0]","[1.8837460279464722,1.8299999237060547,1.8299999237060547]","[18.36652374267578,16.097414016723633,0.0]","[""__Ivory_"",""__Glass_Sky_Reflection_"",""edge_color15212119255""]",{},
instance_54.008,MESH,Collection,"[""Collection""]",group_28,OBJECT,,"[32.96038818359375,3.798503875732422,24.45534896850586]",XYZ,"[1.5707963705062866,-1.5707963705062866,0.0]","[1.0,0.0,0.0,0.0]","[1.8837460279464722,1.8299999237060547,1.8299999237060547]","[17.895587921142578,16.097414016723633,0.0]","[""__Ivory_"",""__Glass_Sky_Reflection_"",""edge_color15212119255""]",{},
instance_54.009,MESH,Collection,"[""Collection""]",group_28,OBJECT,,"[32.96038818359375,3.798503875732422,24.45534896850586]",XYZ,"[1.5707963705062866,-1.5707963705062866,0.0]","[1.0,0.0,0.0,0.0]","[1.8837460279464722,1.8299999237060547,1.8299999237060547]","[17.895587921142578,16.097414016723633,0.0]","[""__Ivory_"",""__Glass_Sky_Reflection_"",""edge_color15212119255""]",{},
instance_54.010,MESH,Collection,"[""Collection""]",group_28,OBJECT,,"[32.96038818359375,3.798503875732422,24.45534896850586]",XYZ,"[1.5707963705062866,-1.5707963705062866,0.0]","[1.0,0.0,0.0,0.0]","[1.8837460279464722,1.8299999237060547,1.8299999237060547]","[75.34983825683594,33.114681243896484,0.0]","[""__Wood-cherry_1"",""__Wood-cherry_1_0"",""edge_color15212119255""]",{},
instance_54.011,MESH,Collection,"[""Collection""]",group_28,OBJECT,,"[32.96038818359375,3.798503875732422,24.45534896850586]",XYZ,"[1.5707963705062866,-1.5707963705062866,0.0]","[1.0,0.0,0.0,0.0]","[1.8837460279464722,1.8299999237060547,1.8299999237060547]","[75.34983825683594,33.114681243896484,0.0]","[""__Wood-cherry_1"",""__Wood-cherry_1_0"",""edge_color15212119255""]",{},
instance_54.012,MESH,Collection,"[""Collection""]",group_28,OBJECT,,"[32.96038818359375,3.798503875732422,24.45534896850586]",XYZ,"[1.5707963705062866,-1.5707963705062866,0.0]","[1.0,0.0,0.0,0.0]","[1.8837460279464722,1.8299999237060547,1.8299999237060547]","[82.81809997558594,41.08356857299805,0.0]","[""__Wood-cherry_1"",""__Wood-cherry_1_0"",""edge_color15212119255""]",{},
instance_54.013,MESH,Collection,"[""Collection""]",group_28,OBJECT,,"[32.96038818359375,3.798503875732422,24.45534896850586]",XYZ,"[1.5707963705062866,-1.5707963705062866,0.0]","[1.0,0.0,0.0,0.0]","[1.8837460279464722,1.8299999237060547,1.8299999237060547]","[82.81809997558594,41.08356857299805,3.7985033988952637]","[""__Wood-cherry_1_0"",""edge_color15212119255""]",{},
instance_54.014,MESH,Collection,"[""Collection""]",group_28,OBJECT,,"[32.96038818359375,3.798503875732422,24.45534896850586]",XYZ,"[1.5707963705062866,-1.5707963705062866,0.0]","[1.0,0.0,0.0,0.0]","[1.8837460279464722,1.8299999237060547,1.8299999237060547]","[79.1173324584961,37.47477340698242,0.0]","[""__Wood-cherry_1"",""__Wood-cherry_1_0"",""edge_color15212119255""]",{},
instance_55,MESH,Collection,"[""Collection""]",group_28,OBJECT,,"[72.10408782958984,3.798503875732422,24.45534896850586]",XYZ,"[1.5707963705062866,-1.5707963705062866,0.0]","[1.0,0.0,0.0,0.0]","[1.8837460279464722,1.8299999237060547,1.8299999237060547]","[79.1173324584961,38.63379669189453,4.681054805930063e-13]","[""__Wood-cherry_1"",""__Wood-cherry_1_0"",""edge_color15212119255""]",{},
instance_55.001,MESH,Collection,"[""Collection""]",group_28,OBJECT,,"[72.10408782958984,3.798503875732422,24.45534896850586]",XYZ,"[1.5707963705062866,-1.5707963705062866,0.0]","[1.0,0.0,0.0,0.0]","[1.8837460279464722,1.8299999237060547,1.8299999237060547]","[75.34983825683594,33.114681243896484,1.8299999237060547]","[""__Wood-cherry_1_0"",""edge_color15212119255""]",{},
instance_55.002,MESH,Collection,"[""Collection""]",group_28,OBJECT,,"[72.10408782958984,3.798503875732422,24.45534896850586]",XYZ,"[1.5707963705062866,-1.5707963705062866,0.0]","[1.0,0.0,0.0,0.0]","[1.8837460279464722,1.8299999237060547,1.8299999237060547]","[18.36652374267578,16.097414016723633,0.0]","[""__Ivory_"",""__Glass_Sky_Reflection_"",""edge_color15212119255""]",{},
instance_55.003,MESH,Collection,"[""Collection""]",group_28,OBJECT,,"[72.10408782958984,3.798503875732422,24.45534896850586]",XYZ,"[1.5707963705062866,-1.5707963705062866,0.0]","[1.0,0.0,0.0,0.0]","[1.8837460279464722,1.8299999237060547,1.8299999237060547]","[17.895587921142578,16.097414016723633,0.0]","[""__Ivory_"",""__Glass_Sky_Reflection_"",""edge_color15212119255""]",{},
instance_55.004,MESH,Collection,"[""Collection""]",group_28,OBJECT,,"[72.10408782958984,3.798503875732422,24.45534896850586]",XYZ,"[1.5707963705062866,-1.5707963705062866,0.0]","[1.0,0.0,0.0,0.0]","[1.8837460279464722,1.8299999237060547,1.8299999237060547]","[18.36652374267578,16.097414016723633,0.0]","[""__Ivory_"",""__Glass_Sky_Reflection_"",""edge_color15212119255""]",{},
instance_55.005,MESH,Collection,"[""Collection""]",group_28,OBJECT,,"[72.10408782958984,3.798503875732422,24.45534896850586]",XYZ,"[1.5707963705062866,-1.5707963705062866,0.0]","[1.0,0.0,0.0,0.0]","[1.8837460279464722,1.8299999237060547,1.8299999237060547]","[17.895587921142578,16.097414016723633,0.0]","[""__Ivory_"",""__Glass_Sky_Reflection_"",""edge_color15212119255""]",{},
instance_55.006,MESH,Collection,"[""Collection""]",group_28,OBJECT,,"[72.10408782958984,3.798503875732422,24.45534896850586]",XYZ,"[1.5707963705062866,-1.5707963705062866,0.0]","[1.0,0.0,0.0,0.0]","[1.8837460279464722,1.8299999237060547,1.8299999237060547]","[18.36652374267578,16.097414016723633,0.0]","[""__Ivory_"",""__Glass_Sky_Reflection_"",""edge_color15212119255""]",{},
instance_55.007,MESH,Collection,"[""Collection""]",group_28,OBJECT,,"[72.10408782958984,3.798503875732422,24.45534896850586]",XYZ,"[1.5707963705062866,-1.5707963705062866,0.0]","[1.0,0.0,0.0,0.0]","[1.8837460279464722,1.8299999237060547,1.8299999237060547]","[18.36652374267578,16.097414016723633,0.0]","[""__Ivory_"",""__Glass_Sky_Reflection_"",""edge_color15212119255""]",{},
instance_55.008,MESH,Collection,"[""Collection""]",group_28,OBJECT,,"[72.10408782958984,3.798503875732422,24.45534896850586]",XYZ,"[1.5707963705062866,-1.5707963705062866,0.0]","[1.0,0.0,0.0,0.0]","[1.8837460279464722,1.8299999237060547,1.8299999237060547]","[17.895587921142578,16.097414016723633,0.0]","[""__Ivory_"",""__Glass_Sky_Reflection_"",""edge_color15212119255""]",{},
instance_55.009,MESH,Collection,"[""Collection""]",group_28,OBJECT,,"[72.10408782958984,3.798503875732422,24.45534896850586]",XYZ,"[1.5707963705062866,-1.5707963705062866,0.0]","[1.0,0.0,0.0,0.0]","[1.8837460279464722,1.8299999237060547,1.8299999237060547]","[17.895587921142578,16.097414016723633,0.0]","[""__Ivory_"",""__Glass_Sky_Reflection_"",""edge_color15212119255""]",{},
