object_name,object_type,collection,collections,parent,parent_type,parent_bone,location,rotation_mode,rotation_euler_radians,rotation_quaternion,scale,dimensions,material_names,custom_properties,instance_id
PORTAL_1F_CLASS101,MESH,Areas,"[""Areas""]",,,,"[501.0,533.0,85.0]",XYZ,"[0.0,0.0,0.0]","[1.0,0.0,0.0,0.0]","[25.0,20.0,70.0]","[50.0,40.0,140.0]",[],"{""instance_id"":""amidst:school:object:3c92345d-acc6-586b-a00b-09d1585cb7ea""}",amidst:school:object:3c92345d-acc6-586b-a00b-09d1585cb7ea
PORTAL_1F_CLASS102,MESH,Areas,"[""Areas""]",,,,"[501.0,935.0,85.0]",XYZ,"[0.0,0.0,0.0]","[1.0,0.0,0.0,0.0]","[25.0,20.0,70.0]","[50.0,40.0,140.0]",[],"{""instance_id"":""amidst:school:object:0f6838ef-01cc-50eb-baa1-57d67f2583f8""}",amidst:school:object:0f6838ef-01cc-50eb-baa1-57d67f2583f8
PORTAL_1F_CLASS103,MESH,Areas,"[""Areas""]",,,,"[501.0,1340.0,85.0]",XYZ,"[0.0,0.0,0.0]","[1.0,0.0,0.0,0.0]","[25.0,20.0,70.0]","[50.0,40.0,140.0]",[],"{""instance_id"":""amidst:school:object:18c91fd5-4384-5a70-b792-9d23d6d21ea9""}",amidst:school:object:18c91fd5-4384-5a70-b792-9d23d6d21ea9
PORTAL_1F_CLASS104,MESH,Areas,"[""Areas""]",,,,"[501.0,1742.0,85.0]",XYZ,"[0.0,0.0,0.0]","[1.0,0.0,0.0,0.0]","[25.0,20.0,70.0]","[50.0,40.0,140.0]",[],"{""instance_id"":""amidst:school:object:d708808e-0a24-5228-a6c2-673f06cb1b87""}",amidst:school:object:d708808e-0a24-5228-a6c2-673f06cb1b87
PORTAL_1F_LADYSROOM,MESH,Areas,"[""Areas""]",,,,"[326.0,1975.0,85.0]",XYZ,"[0.0,0.0,0.0]","[1.0,0.0,0.0,0.0]","[18.0,10.0,70.0]","[36.0,20.0,140.0]",[],"{""instance_id"":""amidst:school:object:f193ac44-47ba-5586-af90-50a43822847a""}",amidst:school:object:f193ac44-47ba-5586-af90-50a43822847a
PORTAL_1F_MAIN_ENTRANCE,MESH,Areas,"[""Areas""]",,,,"[1070.0,446.0,85.0]",XYZ,"[0.0,0.0,0.0]","[1.0,0.0,0.0,0.0]","[80.0,70.0,70.0]","[160.0,140.0,140.0]",[],"{""instance_id"":""amidst:school:object:2c282d8d-6f39-5339-bab9-490a8ef0a7fe""}",amidst:school:object:2c282d8d-6f39-5339-bab9-490a8ef0a7fe
PORTAL_1F_MEETINGROOM_01,MESH,Areas,"[""Areas""]",,,,"[1529.0,825.0,85.0]",XYZ,"[0.0,0.0,0.0]","[1.0,0.0,0.0,0.0]","[35.0,55.0,70.0]","[70.0,110.0,140.0]",[],"{""instance_id"":""amidst:school:object:4d88dd9a-f0ed-5bab-ba94-28198cb8090b""}",amidst:school:object:4d88dd9a-f0ed-5bab-ba94-28198cb8090b
PORTAL_1F_MEETINGROOM_02,MESH,Areas,"[""Areas""]",,,,"[1736.0,880.0,85.0]",XYZ,"[0.0,0.0,0.0]","[1.0,0.0,0.0,0.0]","[20.0,10.0,70.0]","[40.0,20.0,140.0]",[],"{""instance_id"":""amidst:school:object:699fe768-f3ba-5625-9619-2c7813a68d49""}",amidst:school:object:699fe768-f3ba-5625-9619-2c7813a68d49
PORTAL_1F_MENSROOM,MESH,Areas,"[""Areas""]",,,,"[396.0,1975.0,90.0]",XYZ,"[0.0,0.0,0.0]","[1.0,0.0,0.0,0.0]","[18.0,10.0,70.0]","[36.0,20.0,140.0]",[],"{""instance_id"":""amidst:school:object:0a148e30-9aa5-5f39-81ee-8761c4187ee7""}",amidst:school:object:0a148e30-9aa5-5f39-81ee-8761c4187ee7
PORTAL_1F_OFFICE,MESH,Areas,"[""Areas""]",,,,"[1432.0,1708.0,85.0]",XYZ,"[0.0,0.0,0.0]","[1.0,0.0,0.0,0.0]","[35.0,10.0,70.0]","[70.0,20.0,140.0]",[],"{""instance_id"":""amidst:school:object:b017deeb-62eb-54f5-a85d-9f825a140335""}",amidst:school:object:b017deeb-62eb-54f5-a85d-9f825a140335
PORTAL_1F_RESTAURANT_A,MESH,Areas,"[""Areas""]",,,,"[806.0,496.0,85.0]",XYZ,"[0.0,0.0,0.0]","[1.0,0.0,0.0,0.0]","[20.0,10.0,70.0]","[40.0,20.0,140.0]",[],"{""instance_id"":""amidst:school:object:5e70dd1d-8a04-58b1-8da9-ea71c353186e""}",amidst:school:object:5e70dd1d-8a04-58b1-8da9-ea71c353186e
PORTAL_1F_RESTAURANT_B,MESH,Areas,"[""Areas""]",,,,"[1242.0,496.0,85.0]",XYZ,"[0.0,0.0,0.0]","[1.0,0.0,0.0,0.0]","[20.0,10.0,70.0]","[40.0,20.0,140.0]",[],"{""instance_id"":""amidst:school:object:c11a7af4-40a3-5ed4-a5b2-bde5a998e594""}",amidst:school:object:c11a7af4-40a3-5ed4-a5b2-bde5a998e594
PORTAL_1F_SIDE_ENTRANCE,MESH,Areas,"[""Areas""]",,,,"[1636.0,1505.0,85.0]",XYZ,"[0.0,0.0,0.0]","[1.0,0.0,0.0,0.0]","[10.0,30.0,70.0]","[20.0,60.0,140.0]",[],"{""instance_id"":""amidst:school:object:c4736228-f3b3-566d-beb9-703671a16fad""}",amidst:school:object:c4736228-f3b3-566d-beb9-703671a16fad
PORTAL_1F_STORAGE,MESH,Areas,"[""Areas""]",,,,"[1498.0,574.0,85.0]",XYZ,"[0.0,0.0,0.0]","[1.0,0.0,0.0,0.0]","[10.0,35.0,70.0]","[20.0,70.0,140.0]",[],"{""instance_id"":""amidst:school:object:19644d31-b8c3-5917-9910-ae5b41a75442""}",amidst:school:object:19644d31-b8c3-5917-9910-ae5b41a75442
PORTAL_2F_BALCONY_LEFT,MESH,Areas,"[""Areas""]",,,,"[798.0,767.0,230.0]",XYZ,"[0.0,0.0,0.0]","[1.0,0.0,0.0,0.0]","[35.0,15.0,70.0]","[70.0,30.0,140.0]",[],"{""instance_id"":""amidst:school:object:1ee64963-4081-552d-9a0d-7db93d371cd8""}",amidst:school:object:1ee64963-4081-552d-9a0d-7db93d371cd8
PORTAL_2F_BALCONY_RIGHT,MESH,Areas,"[""Areas""]",,,,"[1224.0,767.0,230.0]",XYZ,"[0.0,0.0,0.0]","[1.0,0.0,0.0,0.0]","[35.0,15.0,70.0]","[70.0,30.0,140.0]",[],"{""instance_id"":""amidst:school:object:7d091b89-9859-5d63-98a7-5727a7a36735""}",amidst:school:object:7d091b89-9859-5d63-98a7-5727a7a36735
PORTAL_2F_CLASS201,MESH,Areas,"[""Areas""]",,,,"[501.0,533.0,230.0]",XYZ,"[0.0,0.0,0.0]","[1.0,0.0,0.0,0.0]","[25.0,20.0,70.0]","[50.0,40.0,140.0]",[],"{""instance_id"":""amidst:school:object:e25199d8-9c93-5cfa-9b26-d832e6c917c7""}",amidst:school:object:e25199d8-9c93-5cfa-9b26-d832e6c917c7
PORTAL_2F_CLASS202,MESH,Areas,"[""Areas""]",,,,"[501.0,935.0,230.0]",XYZ,"[0.0,0.0,0.0]","[1.0,0.0,0.0,0.0]","[25.0,20.0,70.0]","[50.0,40.0,140.0]",[],"{""instance_id"":""amidst:school:object:f0d9029f-9757-58bd-991c-de1f74e5ff5e""}",amidst:school:object:f0d9029f-9757-58bd-991c-de1f74e5ff5e
PORTAL_2F_CLASS203,MESH,Areas,"[""Areas""]",,,,"[501.0,1340.0,230.0]",XYZ,"[0.0,0.0,0.0]","[1.0,0.0,0.0,0.0]","[25.0,20.0,70.0]","[50.0,40.0,140.0]",[],"{""instance_id"":""amidst:school:object:14e298bc-de44-5ce9-81e1-05d39f824fe5""}",amidst:school:object:14e298bc-de44-5ce9-81e1-05d39f824fe5
PORTAL_2F_CLASS204,MESH,Areas,"[""Areas""]",,,,"[501.0,1742.0,230.0]",XYZ,"[0.0,0.0,0.0]","[1.0,0.0,0.0,0.0]","[25.0,20.0,70.0]","[50.0,40.0,140.0]",[],"{""instance_id"":""amidst:school:object:5810ed4c-3e62-584f-a7a1-4eedc9e73cc5""}",amidst:school:object:5810ed4c-3e62-584f-a7a1-4eedc9e73cc5
PORTAL_2F_GALLERY,MESH,Areas,"[""Areas""]",,,,"[1090.0,490.0,230.0]",XYZ,"[0.0,0.0,0.0]","[1.0,0.0,0.0,0.0]","[35.0,20.0,70.0]","[70.0,40.0,140.0]",[],"{""instance_id"":""amidst:school:object:9fe7accc-d704-5db4-99e9-6d4cf1651060""}",amidst:school:object:9fe7accc-d704-5db4-99e9-6d4cf1651060
PORTAL_2F_LADYSROOM,MESH,Areas,"[""Areas""]",,,,"[326.0,1975.0,230.0]",XYZ,"[0.0,0.0,0.0]","[1.0,0.0,0.0,0.0]","[18.0,10.0,70.0]","[36.0,20.0,140.0]",[],"{""instance_id"":""amidst:school:object:2b0c12ff-6931-5c5c-8f30-42e4ff34fe25""}",amidst:school:object:2b0c12ff-6931-5c5c-8f30-42e4ff34fe25
PORTAL_2F_MEETINGROOM_01,MESH,Areas,"[""Areas""]",,,,"[1740.0,654.0,230.0]",XYZ,"[0.0,0.0,0.0]","[1.0,0.0,0.0,0.0]","[22.0,10.0,70.0]","[44.0,20.0,140.0]",[],"{""instance_id"":""amidst:school:object:29e7e722-a7cc-5760-be81-1df5d344fd6d""}",amidst:school:object:29e7e722-a7cc-5760-be81-1df5d344fd6d
PORTAL_2F_MEETINGROOM_02,MESH,Areas,"[""Areas""]",,,,"[1532.0,707.0,230.0]",XYZ,"[0.0,0.0,0.0]","[1.0,0.0,0.0,0.0]","[35.0,50.0,70.0]","[70.0,100.0,140.0]",[],"{""instance_id"":""amidst:school:object:e71e1018-a9be-5d2e-b83c-ac51bee2b690""}",amidst:school:object:e71e1018-a9be-5d2e-b83c-ac51bee2b690
PORTAL_2F_MENSROOM,MESH,Areas,"[""Areas""]",,,,"[396.0,1975.0,90.0]",XYZ,"[0.0,0.0,0.0]","[1.0,0.0,0.0,0.0]","[18.0,10.0,70.0]","[36.0,20.0,140.0]",[],"{""instance_id"":""amidst:school:object:77bbe110-337b-583a-b94d-55071838f53e""}",amidst:school:object:77bbe110-337b-583a-b94d-55071838f53e
PORTAL_2F_OFFICE,MESH,Areas,"[""Areas""]",,,,"[1432.0,1708.0,230.0]",XYZ,"[0.0,0.0,0.0]","[1.0,0.0,0.0,0.0]","[35.0,10.0,70.0]","[70.0,20.0,140.0]",[],"{""instance_id"":""amidst:school:object:076cd274-ffde-53af-9e58-a5805b521a4f""}",amidst:school:object:076cd274-ffde-53af-9e58-a5805b521a4f
Painting with frame,MESH,objects,"[""objects""]",,,,"[1368.645751953125,491.15966796875,260.0]",XYZ,"[1.5707964897155762,0.0,0.0]","[1.0,0.0,0.0,0.0]","[30.0,30.0,30.0]","[23.999998092651367,27.0,1.590219497680664]","[""PORTA_TINTA.001"",""Material.076"",""Carvalho.001"",""quadro_figura.001"",""quadro2_figura""]","{""ant_landscape"":{},""asset_data"":{""access"":""free"",""accessLabel"":""Free"",""addonVersion"":""1.0.32"",""assetBaseId"":""0ac07fc8-e513-4e06-a4a3-dfee4d8b9590"",""assetType"":""model"",""author"":{""aboutMe"":""Furniture Design & 3D visualization"",""aboutMeUrl"":""https://www.instagram.com/eduardobaronistudio/"",""avatar128"":""/avatar-redirect/0a1da60a-d88c-44df-b058-7abe2c4a3640/128/"",""firstName"":""Eduardo"",""fullName"":""Eduardo Baroni"",""gravatarHash"":""177877f6df19aab2b31ae0300d6854cc"",""id"":""83536"",""lastName"":""Baroni""},""available_resolutions"":[512,1024],""basePrice"":"""",""bbox_max"":[0.4,0.45,0.053],""bbox_min"":[-0.4,-0.45,0.0],""canDownload"":true,""canDownloadError"":true,""category"":""painting"",""created"":""2021-06-22T17:14:09.507487+02:00"",""description"":""Oil painting in nice wooden frame."",""dictParameters"":{""addons"":true,""animated"":false,""boundBoxMaxX"":0.4,""boundBoxMaxY"":0.45,""boundBoxMaxZ"":0.053,""boundBoxMinX"":-0.4,""boundBoxMinY"":-0.45,""boundBoxMinZ"":0,""dimensionX"":0.8,""dimensionY"":0.9,""dimensionZ"":0.053,""engines"":[""cycles""],""faceCount"":42,""faceCountRender"":42,""imageAltTextGen4v"":""Detailed 3D model showcasing textured oil painting within an elegant wooden frame, ideal for Blender 3D art projects."",""joinBlenderkitDiscounts"":true,""manifold"":true,""materials"":[""PORTA_TINTA.001"",""Material.001"",""Carvalho.001"",""quadro_figura.001"",""quadro2_figura""],""megapixels"":2,""meshPolyType"":""quad"",""modelStyle"":""realistic"",""modifiers"":[""""],""nodeCount"":14,""objectCount"":1,""platforms"":[""windows-x64"",""macos-arm64"",""linux-x64"",""macos-x64"",""windows-arm64""],""procedural"":false,""productionLevel"":""finished"",""purePbr"":false,""rig"":false,""sexualizedContent"":false,""shaders"":[""principled""],""simulation"":false,""textureCount"":3,""textureResolutionMax"":1134,""textureResolutionMin"":397,""uv"":true},""displayName"":""Painting with frame"",""downloaded"":0,""files"":[{""created"":""2021-06-22T17:14:37.005034+02:00"",""downloadUrl"":""https://www.blendkit.com/api/v1/downloads/67110/"",""fileThumbnail"":"""",""fileThumbnailLarge"":"""",""fileType"":""blend"",""fileUploadSize"":656384,""filename"":""assets/9f488902a6cb405a93f970c6167ffb1a/files/blend_5132aae8-e921-4544-9a85-bf48d50b1f1b.blend"",""modified"":""2025-12-22T16:25:18.597342+01:00"",""resolution"":0,""thumbnailMiddleUrl"":"""",""thumbnailSmallUrl"":"""",""url"":""""},{""created"":""2021-06-24T17:50:01.619010+02:00"",""downloadUrl"":""https://www.blendkit.com/api/v1/downloads/67344/"",""fileThumbnail"":"""",""fileThumbnailLarge"":"""",""fileType"":""resolution_0_5K"",""fileUploadSize"":189157,""filename"":""assets/9f488902a6cb405a93f970c6167ffb1a/files/resolution_0_5K_5a7a5149-82d6-4c9f-9a9f-f1f864f47363.blend"",""modified"":""2022-04-15T00:15:26.106414+02:00"",""resolution"":0,""thumbnailMiddleUrl"":"""",""thumbnailSmallUrl"":"""",""url"":""""},{""created"":""2021-06-24T17:49:57.586517+02:00"",""downloadUrl"":""https://www.blendkit.com/api/v1/downloads/67343/"",""fileThumbnail"":"""",""fileThumbnailLarge"":"""",""fileType"":""resolution_1K"",""fileUploadSize"":354297,""file_name"":""C:\\Users\\shiyi\\OneDrive\\桌面\\gygbyghbygbr\\assets\\models\\painting-with-fr_9f488902-a6cb-405a-93f9-70c6167ffb1a\\painting-with-frame_1K_21b66624-021a-43b3-baef-799a32629cf3.blend"",""filename"":""assets/9f488902a6cb405a93f970c6167ffb1a/files/resolution_1K_21b66624-021a-43b3-baef-799a32629cf3.blend"",""modified"":""2022-04-15T00:15:26.483748+02:00"",""resolution"":0,""thumbnailMiddleUrl"":"""",""thumbnailSmallUrl"":"""",""url"":""https://assets.blenderkit.com/assets/9f488902a6cb405a93f970c6167ffb1a/files/resolution_1K_21b66624-021a-43b3-baef-799a32629cf3.blend?verify=1786553049-AncBdp9IJB3mNtUw6iH1lGvd61%2BdIJCmlyiMXlRYtfs%3D""},{""created"":""2021-06-24T10:08:04.575227+02:00"",""downloadUrl"":""https://www.blendkit.com/api/v1/downloads/67275/"",""fileThumbnail"":""https://public.blenderkit.com/thumbnails/assets/9f488902a6cb405a93f970c6167ffb1a/files/thumbnail_eba47df1-1dd5-426c-9a15-1e6d0ab349bf.jpg.96x96_q85_crop-%2C.jpg"",""fileThumbnailLarge"":""https://public.blenderkit.com/thumbnails/assets/9f488902a6cb405a93f970c6167ffb1a/files/thumbnail_eba47df1-1dd5-426c-9a15-1e6d0ab349bf.jpg.1024x1024_q85_crop-%2C.jpg"",""fileType"":""thumbnail"",""fileUploadSize"":56398,""filename"":""assets/9f488902a6cb405a93f970c6167ffb1a/files/thumbnail_eba47df1-1dd5-426c-9a15-1e6d0ab349bf.jpg"",""modified"":""2025-12-22T17:34:46.256718+01:00"",""resolution"":0,""thumbnailMiddleUrl"":""https://public.blenderkit.com/thumbnails/assets/9f488902a6cb405a93f970c6167ffb1a/files/thumbnail_eba47df1-1dd5-426c-9a15-1e6d0ab349bf.jpg.512x512_q85_crop-%2C.jpg"",""thumbnailSmallUrl"":""https://public.blenderkit.com/thumbnails/assets/9f488902a6cb405a93f970c6167ffb1a/files/thumbnail_eba47df1-1dd5-426c-9a15-1e6d0ab349bf.jpg.256x256_q85_crop-%2C.jpg"",""url"":""""}],""filesSize"":1226,""id"":""9f488902-a6cb-405a-93f9-70c6167ffb1a"",""isForSale"":false,""isFree"":true,""isPrivate"":false,""lastAnimatedThumbnailUpload"":null,""lastBlendUpload"":""2021-06-22T15:14:37.005034+00:00"",""lastGltfGodotUpload"":null,""lastGltfUpload"":null,""lastPhotoThumbnailUpload"":null,""lastResolutionUpload"":""2021-06-24T15:50:01.619010+00:00"",""lastThumbnailUpload"":""2021-06-24T08:08:04.575227+00:00"",""lastUserInteraction"":""2021-06-22T17:14:40.496620+02:00"",""lastVideoUpload"":null,""lastZipFileUpload"":"""",""last_upload"":""2021-06-22T15:14:37.005034+00:00"",""license"":""royalty_free"",""max_resolution"":1024,""name"":""Painting with frame"",""pk"":18508,""ratingsAverage"":{""bookmarks"":0.9660377358490566,""quality"":9.222222222222221,""virtualPrice"":null,""workingHours"":3},""ratingsCount"":{""bookmarks"":265,""quality"":9,""virtualPrice"":0,""workingHours"":5},""ratingsMedian"":{""bookmarks"":1,""quality"":10,""virtualPrice"":null,""workingHours"":3},""ratingsSum"":{""bookmarks"":256,""quality"":83,""score"":276.66666666666663,""virtualPrice"":null,""workingHours"":112.5},""resolution"":""resolution_2K"",""score"":276.66666666666663,""showMarketingLabels"":true,""sourceAppName"":""blender"",""sourceAppVersion"":""2.91.2"",""tags"":[""painting"",""frame"",""decoration"",""poster"",""picture""],""thumbnail"":""thumbnail_eba47df1-1dd5-426c-9a15-1e6d0ab349bf.jpg.512x512_q85_crop-%2C.jpg.webp"",""thumbnailLargeUrl"":""https://public.blenderkit.com/thumbnails/assets/9f488902a6cb405a93f970c6167ffb1a/files/thumbnail_eba47df1-1dd5-426c-9a15-1e6d0ab349bf.jpg.1024x1024_q85_crop-%2C.jpg"",""thumbnailLargeUrlNonsquared"":""https://public.blenderkit.com/thumbnails/assets/9f488902a6cb405a93f970c6167ffb1a/files/thumbnail_eba47df1-1dd5-426c-9a15-1e6d0ab349bf.jpg.1024x1024_q85.jpg"",""thumbnailLargeUrlNonsquaredWebp"":""https://public.blenderkit.com/thumbnails/assets/9f488902a6cb405a93f970c6167ffb1a/files/thumbnail_eba47df1-1dd5-426c-9a15-1e6d0ab349bf.jpg.1024x1024_q85.jpg.webp?webp_generated=1766439855"",""thumbnailLargeUrlWebp"":""https://public.blenderkit.com/thumbnails/assets/9f488902a6cb405a93f970c6167ffb1a/files/thumbnail_eba47df1-1dd5-426c-9a15-1e6d0ab349bf.jpg.1024x1024_q85_crop-%2C.jpg.webp?webp_generated=1766439855"",""thumbnailMiddleUrl"":""https://public.blenderkit.com/thumbnails/assets/9f488902a6cb405a93f970c6167ffb1a/files/thumbnail_eba47df1-1dd5-426c-9a15-1e6d0ab349bf.jpg.512x512_q85_crop-%2C.jpg"",""thumbnailMiddleUrlNonsquared"":""https://public.blenderkit.com/thumbnails/assets/9f488902a6cb405a93f970c6167ffb1a/files/thumbnail_eba47df1-1dd5-426c-9a15-1e6d0ab349bf.jpg.512x512_q85.jpg"",""thumbnailMiddleUrlNonsquaredWebp"":""https://public.blenderkit.com/thumbnails/assets/9f488902a6cb405a93f970c6167ffb1a/files/thumbnail_eba47df1-1dd5-426c-9a15-1e6d0ab349bf.jpg.512x512_q85.jpg.webp?webp_generated=1766439855"",""thumbnailMiddleUrlWebp"":""https://public.blenderkit.com/thumbnails/assets/9f488902a6cb405a93f970c6167ffb1a/files/thumbnail_eba47df1-1dd5-426c-9a15-1e6d0ab349bf.jpg.512x512_q85_crop-%2C.jpg.webp?webp_generated=1766439855"",""thumbnailSmallUrl"":""https://public.blenderkit.com/thumbnails/assets/9f488902a6cb405a93f970c6167ffb1a/files/thumbnail_eba47df1-1dd5-426c-9a15-1e6d0ab349bf.jpg.256x256_q85_crop-%2C.jpg"",""thumbnailSmallUrlNonsquared"":""https://public.blenderkit.com/thumbnails/assets/9f488902a6cb405a93f970c6167ffb1a/files/thumbnail_eba47df1-1dd5-426c-9a15-1e6d0ab349bf.jpg.256x256_q85.jpg"",""thumbnailSmallUrlNonsquaredWebp"":""https://public.blenderkit.com/thumbnails/assets/9f488902a6cb405a93f970c6167ffb1a/files/thumbnail_eba47df1-1dd5-426c-9a15-1e6d0ab349bf.jpg.256x256_q85.jpg.webp?webp_generated=1766439855"",""thumbnailSmallUrlWebp"":""https://public.blenderkit.com/thumbnails/assets/9f488902a6cb405a93f970c6167ffb1a/files/thumbnail_eba47df1-1dd5-426c-9a15-1e6d0ab349bf.jpg.256x256_q85_crop-%2C.jpg.webp?webp_generated=1766439855"",""thumbnailXlargeUrl"":""https://public.blenderkit.com/thumbnails/assets/9f488902a6cb405a93f970c6167ffb1a/files/thumbnail_eba47df1-1dd5-426c-9a15-1e6d0ab349bf.jpg.2048x2048_q85_crop-%2C.jpg"",""thumbnailXlargeUrlNonsquared"":""https://public.blenderkit.com/thumbnails/assets/9f488902a6cb405a93f970c6167ffb1a/files/thumbnail_eba47df1-1dd5-426c-9a15-1e6d0ab349bf.jpg.2048x2048_q85.jpg"",""thumbnailXlargeUrlNonsquaredWebp"":""https://public.blenderkit.com/thumbnails/assets/9f488902a6cb405a93f970c6167ffb1a/files/thumbnail_eba47df1-1dd5-426c-9a15-1e6d0ab349bf.jpg.2048x2048_q85.jpg.webp?webp_generated=1766439855"",""thumbnailXlargeUrlWebp"":""https://public.blenderkit.com/thumbnails/assets/9f488902a6cb405a93f970c6167ffb1a/files/thumbnail_eba47df1-1dd5-426c-9a15-1e6d0ab349bf.jpg.2048x2048_q85_crop-%2C.jpg.webp?webp_generated=1766439855"",""thumbnail_small"":""thumbnail_eba47df1-1dd5-426c-9a15-1e6d0ab349bf.jpg.256x256_q85_crop-%2C.jpg.webp"",""tooltip_data"":{""aname"":""Painting with frame"",""author_text"":""by Eduardo Baroni"",""base_price_bg_color"":[0.7,0.7,0.7,0.6],""base_price_color"":[1.0,1.0,1.0,0.9],""base_price_text"":"""",""quality"":""9"",""user_price_bg_color"":[0.7,0.7,0.7,0.6],""user_price_color"":[1.0,1.0,1.0,0.9],""user_price_text"":""""},""url"":""https://www.blendkit.com/api/v1/assets/9f488902-a6cb-405a-93f9-70c6167ffb1a/"",""verificationStatus"":""validated"",""versionNumber"":1,""videoLink"":"""",""webpGeneratedTimestamp"":1766439855},""blenderkit"":{""asset_base_id"":""0ac07fc8-e513-4e06-a4a3-dfee4d8b9590"",""bbox_max"":[0.3999999761581421,0.44999998807907104,0.05300729721784592],""bbox_min"":[-0.3999999761581421,-0.44999998807907104,-1.9670125084303436e-08],""category"":2,""description"":""Oil painting in nice wooden frame."",""dimensions"":[0.7999999523162842,0.8999999761581421,0.05300731584429741],""engine"":0,""face_count"":42,""face_count_render"":42,""has_thumbnail"":1,""id"":""9f488902-a6cb-405a-93f9-70c6167ffb1a"",""is_free"":1,""is_procedural"":0,""manifold"":1,""materials"":""PORTA_TINTA.001, Material.001, Carvalho.001, quadro_figura.001, quadro2_figura, "",""mesh_poly_type"":0,""modifiers"":"""",""name"":""Painting with frame"",""name_changed"":0,""name_old"":""Painting with frame"",""node_count"":14,""object_count"":1,""report"":"""",""shaders"":""principled, "",""subcategory"":16,""tags"":""painting, frame, decoration, poster, picture"",""texture_count"":3,""texture_resolution_max"":1134,""texture_resolution_min"":397,""thumbnail"":""C:\\Users\\ebaro\\Documents\\quadro1.jpg"",""thumbnail_generating_state"":"""",""total_megapixels"":1521631,""upload_state"":""preparing upload"",""uploading"":0,""uv"":1},""cycles"":{},""cycles_visibility"":{},""instance_id"":""amidst:school:object:61f0085a-c8e2-51c4-869f-52481f49f659""}",amidst:school:object:61f0085a-c8e2-51c4-869f-52481f49f659
Paper_Frame,MESH,objects,"[""objects""]",,,,"[10.167388916015625,-1.6574982404708862,0.6821267604827881]",XYZ,"[0.0,0.0,0.0]","[1.0,0.0,0.0,0.0]","[1.0,1.0,1.0]","[0.792068600654602,0.9569922685623169,0.0027465359307825565]","[""Paper Frame""]","{""MM"":{},""MeasureGenerator"":[{""measureit_num"":0,""measureit_segments"":[]}],""instance_id"":""amidst:school:object:7c4f83f8-2c7e-5f3d-9752-a145435c6767"",""kitops"":{},""scatter5"":{""estimated_square_area"":4.192480087280273},""vray"":{""VRayAsset"":{},""object_ptr"":""2645073485088"",""unique_id"":""Paper_Frame@158""}}",amidst:school:object:7c4f83f8-2c7e-5f3d-9752-a145435c6767
